Genes	cor	pvalue	Diff_group	gene_upper	is_bcell	to_label	adjusted_pvalue
TMEM161B	0.248938150336427	0.00549446205290927	Benign_Tumor	TMEM161B	FALSE	FALSE	0.00740888886916236
TMEM161B-DT	0.303364963002604	0.000647545985847063	Benign_Tumor	TMEM161B-DT	FALSE	FALSE	0.00107898926145905
TMEM164	0.382997468757951	1.2300940926967e-05	Benign_Tumor	TMEM164	FALSE	FALSE	3.25675880747462e-05
TMEM165	0.527755949875933	3.55500768809071e-10	Benign_Tumor	TMEM165	FALSE	FALSE	3.60665372811965e-09
TMEM167A	0.287135276637732	0.00128165001514003	Benign_Tumor	TMEM167A	FALSE	FALSE	0.00199567391486701
TMEM167B	0.3048780825009	0.00060638077868374	Benign_Tumor	TMEM167B	FALSE	FALSE	0.00101758274422865
TMEM168	0.222023491316603	0.0135830784602547	Benign_Tumor	TMEM168	FALSE	FALSE	0.016899359340221
TMEM17	0.248764974987063	0.005528268464631	Benign_Tumor	TMEM17	FALSE	FALSE	0.00744995887847859
TMEM170A	0.28455707870833	0.0014233125394711	Benign_Tumor	TMEM170A	FALSE	FALSE	0.00219349294182914
TMEM170B	0.109519459117165	0.227871965343207	Benign_Tumor	TMEM170B	FALSE	FALSE	0.2370349419738
TMEM175	0.25352470205749	0.00466360383738957	Benign_Tumor	TMEM175	FALSE	FALSE	0.00637576179085838
TMEM176A	0.510059931193722	1.67996368925031e-09	Benign_Tumor	TMEM176A	FALSE	FALSE	1.39531064174374e-08
TMEM176B	0.514601615819781	1.13728976806197e-09	Benign_Tumor	TMEM176B	FALSE	FALSE	1.00175416052201e-08
TMEM177	0.480193460194014	1.90477284126488e-08	Benign_Tumor	TMEM177	FALSE	FALSE	1.16007146879226e-07
TMEM178A	0.178094853878635	0.0487484492926694	Benign_Tumor	TMEM178A	FALSE	FALSE	0.0550514576384874
TMEM178B	0.3560800055217	5.29735751844181e-05	Benign_Tumor	TMEM178B	FALSE	FALSE	0.000117699741239398
TMEM179B	0.477627355566266	2.32179641983237e-08	Benign_Tumor	TMEM179B	FALSE	FALSE	1.3727158559624e-07
TMEM18	0.337816217461743	0.000132762992826071	Benign_Tumor	TMEM18	FALSE	FALSE	0.000264659253364107
TMEM181	0.323397877505494	0.000263688387128205	Benign_Tumor	TMEM181	FALSE	FALSE	0.00048424755339004
TMEM182	0.102128105638356	0.260999261346107	Benign_Tumor	TMEM182	FALSE	FALSE	0.270033317628416
TMEM183A	0.226364897679578	0.0118142468367057	Benign_Tumor	TMEM183A	FALSE	FALSE	0.0148697378152443
TMEM184A	0.362114783013983	3.86153626456715e-05	Benign_Tumor	TMEM184A	FALSE	FALSE	8.88995231322014e-05
TMEM184B	0.584654101209677	1.24747618210323e-12	Benign_Tumor	TMEM184B	FALSE	FALSE	2.52626093418642e-11
TMEM184C	0.351014126842513	6.87385472632439e-05	Benign_Tumor	TMEM184C	FALSE	FALSE	0.00014791562754325
TMEM185A	0.355441500624835	5.47551939166388e-05	Benign_Tumor	TMEM185A	FALSE	FALSE	0.000121156952950244
TMEM185B	0.428955200760265	7.41213675096005e-07	Benign_Tumor	TMEM185B	FALSE	FALSE	2.76212504481218e-06
TMEM186	0.26731040717494	0.00279952480407408	Benign_Tumor	TMEM186	FALSE	FALSE	0.00401741612364962
TMEM187	0.468841859972489	4.51760337512746e-08	Benign_Tumor	TMEM187	FALSE	FALSE	2.43350527017848e-07
TMEM19	0.208259387400746	0.0208035363057173	Benign_Tumor	TMEM19	FALSE	FALSE	0.0249940958871266
TMEM191A	0.314497337872431	0.000396108575633754	Benign_Tumor	TMEM191A	FALSE	FALSE	0.000696580892387084
TMEM192	0.330571469006529	0.000188215598115294	Benign_Tumor	TMEM192	FALSE	FALSE	0.000358585944390687
TMEM198	0.243836546830944	0.0065714372068143	Benign_Tumor	TMEM198	FALSE	FALSE	0.00872066396435612
TMEM198B	0.591096667320146	6.12825003189267e-13	Benign_Tumor	TMEM198B	FALSE	FALSE	1.34605412900796e-11
TMEM199	0.500212788653628	3.83912916751301e-09	Benign_Tumor	TMEM199	FALSE	FALSE	2.90367938444294e-08
TMEM200A	0.275909783913866	0.00200876415869316	Benign_Tumor	TMEM200A	FALSE	FALSE	0.00298269300565681
TMEM200B	0.293031801669561	0.00100468786512827	Benign_Tumor	TMEM200B	FALSE	FALSE	0.00160176127391918
TMEM201	0.278207261471947	0.00183499458997006	Benign_Tumor	TMEM201	FALSE	FALSE	0.00275196174399112
TMEM203	0.409292635510285	2.59503672213307e-06	Benign_Tumor	TMEM203	FALSE	FALSE	8.2880448879775e-06
TMEM204	0.346148809890039	8.79162323164171e-05	Benign_Tumor	TMEM204	FALSE	FALSE	0.000183454306024864
TMEM205	0.48560809061198	1.24762603777499e-08	Benign_Tumor	TMEM205	FALSE	FALSE	8.02317976515356e-08
TMEM208	0.550910801316415	4.04979351804861e-11	Benign_Tumor	TMEM208	FALSE	FALSE	5.4319782365428e-10
TMEM209	0.167576142198684	0.0639315831540407	Benign_Tumor	TMEM209	FALSE	FALSE	0.0710792135687782
TMEM214	0.44583621796804	2.36892598084134e-07	Benign_Tumor	TMEM214	FALSE	FALSE	1.02390464334283e-06
TMEM216	0.240875282431318	0.00727915407225887	Benign_Tumor	TMEM216	FALSE	FALSE	0.00956932858072661
TMEM218	0.345005276715128	9.30967588482002e-05	Benign_Tumor	TMEM218	FALSE	FALSE	0.000192945944309691
TMEM219	0.625880463654801	9.90434568068624e-15	Benign_Tumor	TMEM219	FALSE	FALSE	3.1222748033467e-13
TMEM220	0.479514585616293	2.00751390438372e-08	Benign_Tumor	TMEM220	FALSE	FALSE	1.21645968999874e-07
TMEM220-AS1	0.421761735798474	1.18314281867739e-06	Benign_Tumor	TMEM220-AS1	FALSE	FALSE	4.18371551209423e-06
TMEM222	0.441554802946569	3.18227735427763e-07	Benign_Tumor	TMEM222	FALSE	FALSE	1.32259421505646e-06
TMEM223	0.514078037942734	1.1899547431653e-09	Benign_Tumor	TMEM223	FALSE	FALSE	1.04342146482619e-08
TMEM229B	0.333478019110492	0.000163791818580067	Benign_Tumor	TMEM229B	FALSE	FALSE	0.000317057798725591
TMEM230	0.351461611807505	6.71866933565077e-05	Benign_Tumor	TMEM230	FALSE	FALSE	0.000144856482852124
TMEM231	0.386749034407832	9.93160319523347e-06	Benign_Tumor	TMEM231	FALSE	FALSE	2.70345842613828e-05
TMEM232	0.251493677004513	0.00501656764944765	Benign_Tumor	TMEM232	FALSE	FALSE	0.00681880143186246
TMEM234	0.638506026128467	1.94409275737337e-15	Benign_Tumor	TMEM234	FALSE	FALSE	6.92799920150469e-14
TMEM237	0.352172805595182	6.47875123112115e-05	Benign_Tumor	TMEM237	FALSE	FALSE	0.000140539898206226
TMEM238	0.207869276838526	0.0210490256164142	Benign_Tumor	TMEM238	FALSE	FALSE	0.0252481303184486
TMEM240	0.245984588150323	0.00609700856652499	Benign_Tumor	TMEM240	FALSE	FALSE	0.00815010424090074
TMEM241	0.195430225301259	0.0302937009274605	Benign_Tumor	TMEM241	FALSE	FALSE	0.0352852509007736
TMEM242	0.349900704704599	7.2746376684436e-05	Benign_Tumor	TMEM242	FALSE	FALSE	0.000155274030168136
TMEM243	0.290472332107895	0.00111738800195955	Benign_Tumor	TMEM243	FALSE	FALSE	0.0017619565972576
TMEM245	0.254757658915225	0.00446032599167587	Benign_Tumor	TMEM245	FALSE	FALSE	0.00612311853564601
TMEM248	0.398973342359237	4.85564118816704e-06	Benign_Tumor	TMEM248	FALSE	FALSE	1.43458357471685e-05
TMEM25	0.21922187014211	0.0148435143652251	Benign_Tumor	TMEM25	FALSE	FALSE	0.0183342361365522
TMEM250	0.270885946088511	0.00244176041383963	Benign_Tumor	TMEM250	FALSE	FALSE	0.00355013863548918
TMEM251	0.354727032018256	5.68151617944571e-05	Benign_Tumor	TMEM251	FALSE	FALSE	0.000125199167203209
TMEM254	0.453505298902951	1.38199382148383e-07	Benign_Tumor	TMEM254	FALSE	FALSE	6.42441486028886e-07
TMEM255B	0.377527471080207	1.67260047968088e-05	Benign_Tumor	TMEM255B	FALSE	FALSE	4.2561122990311e-05
TMEM256	0.599631444927791	2.33195076272987e-13	Benign_Tumor	TMEM256	FALSE	FALSE	5.56132759999882e-12
TMEM258	0.392126524609357	7.27496133824723e-06	Benign_Tumor	TMEM258	FALSE	FALSE	2.05315282567097e-05
TMEM259	0.237589539767844	0.00814273494596063	Benign_Tumor	TMEM259	FALSE	FALSE	0.0105839922638715
TMEM26	0.173348187973157	0.0551823917162175	Benign_Tumor	TMEM26	FALSE	FALSE	0.0618330253415351
TMEM260	0.315217673075845	0.000383454492473519	Benign_Tumor	TMEM260	FALSE	FALSE	0.000676354831950403
TMEM263	0.301968935116713	0.000687786290357612	Benign_Tumor	TMEM263	FALSE	FALSE	0.00113691708945325
TMEM267	0.101316663499801	0.264826777286257	Benign_Tumor	TMEM267	FALSE	FALSE	0.273793228618395
TMEM268	0.413316631794253	2.0209497243112e-06	Benign_Tumor	TMEM268	FALSE	FALSE	6.68626514907549e-06
TMEM273	0.291715860900993	0.00106126471155472	Benign_Tumor	TMEM273	FALSE	FALSE	0.0016814605100256
TMEM276	0.206657658147612	0.0218274311019097	Benign_Tumor	TMEM276	FALSE	FALSE	0.0261014040198142
TMEM30A	0.306283422921333	0.000570315822950114	Benign_Tumor	TMEM30A	FALSE	FALSE	0.000963707499001967
TMEM30B	0.40901538634437	2.63981413250479e-06	Benign_Tumor	TMEM30B	FALSE	FALSE	8.41379973096543e-06
TMEM33	0.492320490103747	7.30822745101733e-09	Benign_Tumor	TMEM33	FALSE	FALSE	5.06276806471054e-08
TMEM35A	0.263075636307647	0.00328395359826607	Benign_Tumor	TMEM35A	FALSE	FALSE	0.00463191824887216
TMEM35B	0.49824386085364	4.51487631051755e-09	Benign_Tumor	TMEM35B	FALSE	FALSE	3.33465297607261e-08
TMEM37	0.351667270029835	6.64845170858783e-05	Benign_Tumor	TMEM37	FALSE	FALSE	0.0001435214006901
TMEM38A	0.480398169024078	1.87479452743129e-08	Benign_Tumor	TMEM38A	FALSE	FALSE	1.14539722148637e-07
TMEM38B	0.303200355625449	0.000652175677117562	Benign_Tumor	TMEM38B	FALSE	FALSE	0.00108565813145396
TMEM39A	0.380557281174402	1.41178370307725e-05	Benign_Tumor	TMEM39A	FALSE	FALSE	3.67715464258605e-05
TMEM39B	0.418639628796565	1.44455652044495e-06	Benign_Tumor	TMEM39B	FALSE	FALSE	4.97810991212419e-06
TMEM41A	0.327724965150183	0.00021537406647292	Benign_Tumor	TMEM41A	FALSE	FALSE	0.000404879326072282
TMEM41B	0.473471099310705	3.18857565107126e-08	Benign_Tumor	TMEM41B	FALSE	FALSE	1.79846753401422e-07
TMEM42	0.388767324595515	8.84214311046271e-06	Benign_Tumor	TMEM42	FALSE	FALSE	2.43671376144463e-05
TMEM43	0.40131377783887	4.22014214012445e-06	Benign_Tumor	TMEM43	FALSE	FALSE	1.26604264203734e-05
TMEM44	0.349333275610379	7.48718357063438e-05	Benign_Tumor	TMEM44	FALSE	FALSE	0.000159199767538898
TMEM44-AS1	0.270578293025602	0.00247083366368948	Benign_Tumor	TMEM44-AS1	FALSE	FALSE	0.00358771959390548
TMEM45A	0.193610424261366	0.0318997166231354	Benign_Tumor	TMEM45A	FALSE	FALSE	0.0370450624140259
TMEM45B	0.107236865616274	0.237770104895128	Benign_Tumor	TMEM45B	FALSE	FALSE	0.246852922902122
TMEM47	0.272613471927999	0.00228417519940054	Benign_Tumor	TMEM47	FALSE	FALSE	0.00334569792891879
TMEM50A	0.34017571076413	0.00011827669349959	Benign_Tumor	TMEM50A	FALSE	FALSE	0.00023914865591653
TMEM50B	0.308864907425409	0.000509159869608874	Benign_Tumor	TMEM50B	FALSE	FALSE	0.000871526340890195
TMEM51	0.515238275498694	1.07626919650581e-09	Benign_Tumor	TMEM51	FALSE	FALSE	9.5611752408357e-09
TMEM53	0.50618967483554	2.33202276414552e-09	Benign_Tumor	TMEM53	FALSE	FALSE	1.85762611284083e-08
TMEM54	0.201637706803658	0.0253216059568805	Benign_Tumor	TMEM54	FALSE	FALSE	0.0299554367643953
TMEM59	0.551041460769439	3.99855292256266e-11	Benign_Tumor	TMEM59	FALSE	FALSE	5.38197620251239e-10
TMEM60	0.17829438392611	0.048492229936695	Benign_Tumor	TMEM60	FALSE	FALSE	0.0547740260248169
TMEM61	0.307935439333702	0.000530447315381003	Benign_Tumor	TMEM61	FALSE	FALSE	0.00090458344748449
TMEM62	0.394492598753424	6.33278210519469e-06	Benign_Tumor	TMEM62	FALSE	FALSE	1.81721790536571e-05
TMEM63A	0.424430390973312	9.95953973738209e-07	Benign_Tumor	TMEM63A	FALSE	FALSE	3.59610276675751e-06
TMEM63B	0.414127090886023	1.92094219596616e-06	Benign_Tumor	TMEM63B	FALSE	FALSE	6.40163338707062e-06
TMEM64	0.253726069727461	0.00462984855101237	Benign_Tumor	TMEM64	FALSE	FALSE	0.00633628890806887
TMEM65	-0.00778951844253447	0.931856620553018	Benign_Tumor	TMEM65	FALSE	FALSE	0.933234929380846
TMEM67	0.04017946621189	0.659039111602961	Benign_Tumor	TMEM67	FALSE	FALSE	0.664457858668452
TMEM68	0.0723352414348646	0.426562458496165	Benign_Tumor	TMEM68	FALSE	FALSE	0.434912738389471
TMEM69	0.146198706652698	0.106625300519381	Benign_Tumor	TMEM69	FALSE	FALSE	0.11501529438168
TMEM70	0.452407147696455	1.49407491624372e-07	Benign_Tumor	TMEM70	FALSE	FALSE	6.87769100522124e-07
TMEM71	0.265242077591515	0.00302743602511508	Benign_Tumor	TMEM71	FALSE	FALSE	0.00430402238626229
TMEM79	0.509294521745307	1.79312151148113e-09	Benign_Tumor	TMEM79	FALSE	FALSE	1.47982412815557e-08
TMEM80	0.542049285616491	9.48366727517334e-11	Benign_Tumor	TMEM80	FALSE	FALSE	1.15022702863142e-09
TMEM86A	0.422937873299357	1.09685949506137e-06	Benign_Tumor	TMEM86A	FALSE	FALSE	3.91505682250532e-06
TMEM87A	0.323714085239345	0.000259843580860683	Benign_Tumor	TMEM87A	FALSE	FALSE	0.000478145348545837
TMEM87B	0.39996380405713	4.57638010516241e-06	Benign_Tumor	TMEM87B	FALSE	FALSE	1.35981620640516e-05
TMEM88	0.257068989229615	0.00410050521352502	Benign_Tumor	TMEM88	FALSE	FALSE	0.00567619268357557
TMEM8B	0.459371611973879	9.06914792066052e-08	Benign_Tumor	TMEM8B	FALSE	FALSE	4.43295168136994e-07
TMEM9	0.587666059120266	8.96522767218468e-13	Benign_Tumor	TMEM9	FALSE	FALSE	1.87403343005278e-11
TMEM91	0.386631932233145	9.99854937470044e-06	Benign_Tumor	TMEM91	FALSE	FALSE	2.71930508928065e-05
TMEM94	0.266438218987028	0.0028936751126659	Benign_Tumor	TMEM94	FALSE	FALSE	0.00413552548783469
TMEM97	0.361392502618114	4.01179258216338e-05	Benign_Tumor	TMEM97	FALSE	FALSE	9.19300263125814e-05
TMEM98	0.468157735385047	4.7542295025559e-08	Benign_Tumor	TMEM98	FALSE	FALSE	2.54424797399667e-07
TMEM9B	0.320191263984722	0.000305765124254056	Benign_Tumor	TMEM9B	FALSE	FALSE	0.000552719707487918
TMEM9B-AS1	0.608106030868351	8.68126078779198e-14	Benign_Tumor	TMEM9B-AS1	FALSE	FALSE	2.2645439572577e-12
TMF1	0.219189403084796	0.0148586984792102	Benign_Tumor	TMF1	FALSE	FALSE	0.0183515355235737
TMLHE	0.197341954836769	0.0286809742771678	Benign_Tumor	TMLHE	FALSE	FALSE	0.0335649517110043
TMOD1	0.297981177040296	0.000815709592836804	Benign_Tumor	TMOD1	FALSE	FALSE	0.00132765943658524
TMOD2	0.281868997067409	0.00158606246022245	Benign_Tumor	TMOD2	FALSE	FALSE	0.00241680535156988
TMOD3	0.0814381505691402	0.370541590859895	Benign_Tumor	TMOD3	FALSE	FALSE	0.379030039457777
TMPO	0.101670202265197	0.263154489395767	Benign_Tumor	TMPO	FALSE	FALSE	0.272190811859742
TMPPE	0.305124133333696	0.000599918823563731	Benign_Tumor	TMPPE	FALSE	FALSE	0.00100771608665279
TMPRSS2	0.459973885980474	8.68140334178137e-08	Benign_Tumor	TMPRSS2	FALSE	FALSE	4.26753454045332e-07
TMPRSS4	0.529838624424012	2.94362257655717e-10	Benign_Tumor	TMPRSS4	FALSE	FALSE	3.0807146763928e-09
TMSB10	0.297197305000877	0.000843285826292063	Benign_Tumor	TMSB10	FALSE	FALSE	0.0013688232408637
TMSB15A	0.225931362749913	0.0119813205065838	Benign_Tumor	TMSB15A	FALSE	FALSE	0.0150641937872622
TMSB15B	0.214369525881176	0.01726821543116	Benign_Tumor	TMSB15B	FALSE	FALSE	0.0210668169925151
TMSB4X	0.363847537801335	3.52229863367257e-05	Benign_Tumor	TMSB4X	FALSE	FALSE	8.19064605378273e-05
TMSB4XP6	0.26443493314754	0.00312081722025482	Benign_Tumor	TMSB4XP6	FALSE	FALSE	0.00442466192380083
TMSB4Y	0.273406532492247	0.00221496197048192	Benign_Tumor	TMSB4Y	FALSE	FALSE	0.00325749388670459
TMTC1	0.270283069622327	0.00249902601263438	Benign_Tumor	TMTC1	FALSE	FALSE	0.00362178638458077
TMTC2	0.214797437017231	0.017041400657125	Benign_Tumor	TMTC2	FALSE	FALSE	0.020814567249679
TMTC3	0.303309839959251	0.000649092985651061	Benign_Tumor	TMTC3	FALSE	FALSE	0.00108121992357942
TMTC4	0.339011537020538	0.000125229623662133	Benign_Tumor	TMTC4	FALSE	FALSE	0.000251736275886201
TMUB1	0.0815734252264071	0.369744669315168	Benign_Tumor	TMUB1	FALSE	FALSE	0.378245663485851
TMUB2	0.516953939417338	9.27115531951944e-10	Benign_Tumor	TMUB2	FALSE	FALSE	8.44819788126836e-09
TMX1	0.276835003633032	0.00193706680377385	Benign_Tumor	TMX1	FALSE	FALSE	0.00288752190439075
TMX2	0.342356314904617	0.00010621060845431	Benign_Tumor	TMX2	FALSE	FALSE	0.000217433653931769
TMX3	0.0795010723102835	0.382068422544201	Benign_Tumor	TMX3	FALSE	FALSE	0.39057053592496
TMX4	0.367194935289755	2.94461190835579e-05	Benign_Tumor	TMX4	FALSE	FALSE	6.98498724277604e-05
TNC	0.256586427156356	0.0041734048330455	Benign_Tumor	TNC	FALSE	FALSE	0.00576941264669486
TNFAIP1	0.530133912621131	2.86560743106004e-10	Benign_Tumor	TNFAIP1	FALSE	FALSE	3.00310259245612e-09
TNFAIP2	0.480927562430182	1.79935104759392e-08	Benign_Tumor	TNFAIP2	FALSE	FALSE	1.1045050793922e-07
TNFAIP3	0.561623197869773	1.39955277254837e-11	Benign_Tumor	TNFAIP3	FALSE	FALSE	2.13678777714664e-10
TNFAIP8	0.334582724363982	0.000155307426070912	Benign_Tumor	TNFAIP8	FALSE	FALSE	0.000302873045823356
TNFAIP8L1	0.361684310820387	3.95043975952954e-05	Benign_Tumor	TNFAIP8L1	FALSE	FALSE	9.06575278148446e-05
TNFAIP8L2	0.353502519369155	6.05151568163152e-05	Benign_Tumor	TNFAIP8L2	FALSE	FALSE	0.000132415700028169
TNFAIP8L3	0.236384262213688	0.00848151622556406	Benign_Tumor	TNFAIP8L3	FALSE	FALSE	0.0109821777817169
TNFRSF10A	0.407242991020974	2.94383851995588e-06	Benign_Tumor	TNFRSF10A	FALSE	FALSE	9.24841583039599e-06
TNFRSF10A-DT	0.237637690233462	0.00812945279263179	Benign_Tumor	TNFRSF10A-DT	FALSE	FALSE	0.010570257020928
TNFRSF10B	0.507404252944835	2.10487006944978e-09	Benign_Tumor	TNFRSF10B	FALSE	FALSE	1.69928157550759e-08
TNFRSF10C	0.310819038175915	0.000466945913095796	Benign_Tumor	TNFRSF10C	FALSE	FALSE	0.000808061862944864
TNFRSF10D	0.487444184472609	1.07905852836774e-08	Benign_Tumor	TNFRSF10D	FALSE	FALSE	7.10235776089215e-08
TNFRSF11A	0.251298881347361	0.00505164302652401	Benign_Tumor	TNFRSF11A	FALSE	FALSE	0.00686348253813108
TNFRSF12A	0.517061610955044	9.18450890578447e-10	Benign_Tumor	TNFRSF12A	FALSE	FALSE	8.38395997595437e-09
TNFRSF14	0.299750012517752	0.000756492489831314	Benign_Tumor	TNFRSF14	FALSE	FALSE	0.00123930754724837
TNFRSF14-AS1	0.476627065733625	2.50697218391078e-08	Benign_Tumor	TNFRSF14-AS1	FALSE	FALSE	1.46440651988157e-07
TNFRSF18	0.270539748682622	0.00247449807097329	Benign_Tumor	TNFRSF18	FALSE	FALSE	0.00359237050985989
TNFRSF19	0.253165339990288	0.00472439085093512	Benign_Tumor	TNFRSF19	FALSE	FALSE	0.00645037581144625
TNFRSF1A	0.480548925685992	1.85300694627276e-08	Benign_Tumor	TNFRSF1A	FALSE	FALSE	1.13431120968183e-07
TNFRSF1B	0.365113226540366	3.29238908842009e-05	Benign_Tumor	TNFRSF1B	FALSE	FALSE	7.71941813820627e-05
TNFRSF21	0.40606663032218	3.16362721701636e-06	Benign_Tumor	TNFRSF21	FALSE	FALSE	9.83638596559217e-06
TNFRSF25	0.626625785012213	9.01517394028779e-15	Benign_Tumor	TNFRSF25	FALSE	FALSE	2.87691196254307e-13
TNFRSF4	0.253325310390434	0.00469724452386831	Benign_Tumor	TNFRSF4	FALSE	FALSE	0.00642006222311753
TNFRSF6B	0.381329486294287	1.35171919434894e-05	Benign_Tumor	TNFRSF6B	FALSE	FALSE	3.54382542316432e-05
TNFSF10	0.199737966615988	0.0267633230003345	Benign_Tumor	TNFSF10	FALSE	FALSE	0.0314914348777394
TNFSF12	0.33741370520632	0.000135393243924819	Benign_Tumor	TNFSF12	FALSE	FALSE	0.000269282118472696
TNFSF13	0.443368219068673	2.80968788718495e-07	Benign_Tumor	TNFSF13	FALSE	FALSE	1.19191690185593e-06
TNFSF13B	0.375659543150954	1.85532206110846e-05	Benign_Tumor	TNFSF13B	FALSE	FALSE	4.6593985579168e-05
TNFSF15	0.352214918053205	6.46479894930317e-05	Benign_Tumor	TNFSF15	FALSE	FALSE	0.000140276318848402
TNIK	0.30457751373208	0.000614361297964797	Benign_Tumor	TNIK	FALSE	FALSE	0.00102975443904916
TNIP1	0.426400431022893	8.76213279740589e-07	Benign_Tumor	TNIP1	FALSE	FALSE	3.20838688111926e-06
TNIP2	0.339405804508585	0.000122833381028219	Benign_Tumor	TNIP2	FALSE	FALSE	0.00024746238586707
TNK1	0.32272537933926	0.000272041110215025	Benign_Tumor	TNK1	FALSE	FALSE	0.000497650206669633
TNK2	0.409209197128512	2.60843623450481e-06	Benign_Tumor	TNK2	FALSE	FALSE	8.32060169601463e-06
TNK2-AS1	0.359821246453011	4.3577879639262e-05	Benign_Tumor	TNK2-AS1	FALSE	FALSE	9.88548171336092e-05
TNKS	0.277820705718377	0.00186324221776364	Benign_Tumor	TNKS	FALSE	FALSE	0.00278734592288503
TNKS1BP1	0.497258932506682	4.89443010703974e-09	Benign_Tumor	TNKS1BP1	FALSE	FALSE	3.58181203275046e-08
TNKS2	0.178460385904803	0.0482799164781169	Benign_Tumor	TNKS2	FALSE	FALSE	0.0545579522033027
TNNC1	0.446374254049459	2.28201300478362e-07	Benign_Tumor	TNNC1	FALSE	FALSE	9.92675657080875e-07
TNPO1	0.0728366104255018	0.423355551189663	Benign_Tumor	TNPO1	FALSE	FALSE	0.431756123030558
TNPO2	0.564353638788455	1.06100654807431e-11	Benign_Tumor	TNPO2	FALSE	FALSE	1.67746750996561e-10
TNPO3	0.26805168802812	0.00272168717220105	Benign_Tumor	TNPO3	FALSE	FALSE	0.00391328910836367
TNRC18	0.522931150635282	5.47755932634527e-10	Benign_Tumor	TNRC18	FALSE	FALSE	5.31145899060865e-09
TNRC6A	0.512076024230619	1.41382569306755e-09	Benign_Tumor	TNRC6A	FALSE	FALSE	1.19790574092171e-08
TNRC6B	0.386743890618419	9.93453495106289e-06	Benign_Tumor	TNRC6B	FALSE	FALSE	2.70373040057464e-05
TNRC6C	0.474824664326301	2.87693030334146e-08	Benign_Tumor	TNRC6C	FALSE	FALSE	1.65444740081006e-07
TNS1	0.291942022178852	0.00105133870980323	Benign_Tumor	TNS1	FALSE	FALSE	0.00166743026049147
TNS2	0.376036369274712	1.81701287428784e-05	Benign_Tumor	TNS2	FALSE	FALSE	4.57793511732142e-05
TNS2-AS1	0.523242591009825	5.32790890127171e-10	Benign_Tumor	TNS2-AS1	FALSE	FALSE	5.18248128166798e-09
TNS3	0.193704381597442	0.0318150671019323	Benign_Tumor	TNS3	FALSE	FALSE	0.0369522702847846
TNS4	0.399091884262169	4.82138860616334e-06	Benign_Tumor	TNS4	FALSE	FALSE	1.42608708003384e-05
TNXB	0.442829475909379	2.91579716690845e-07	Benign_Tumor	TNXB	FALSE	FALSE	1.23056122710746e-06
TOB1	0.505579115613723	2.45493854275203e-09	Benign_Tumor	TOB1	FALSE	FALSE	1.94955420327778e-08
TOB1-AS1	0.469290708478051	4.36852522559559e-08	Benign_Tumor	TOB1-AS1	FALSE	FALSE	2.36975617322181e-07
TOB2	0.449290970815249	1.86135319790637e-07	Benign_Tumor	TOB2	FALSE	FALSE	8.27486535854864e-07
TOE1	0.485769834802195	1.23181667547277e-08	Benign_Tumor	TOE1	FALSE	FALSE	7.94330479798652e-08
TOGARAM1	0.0758244737042093	0.404535365533482	Benign_Tumor	TOGARAM1	FALSE	FALSE	0.41294108858501
TOLLIP	0.309924971324609	0.000485842871811859	Benign_Tumor	TOLLIP	FALSE	FALSE	0.000836672679722004
TOLLIP-DT	0.270655037184164	0.00246355219968721	Benign_Tumor	TOLLIP-DT	FALSE	FALSE	0.00357881514978815
TOM1	0.515821739810249	1.02312441076609e-09	Benign_Tumor	TOM1	FALSE	FALSE	9.17746337267206e-09
TOM1L1	0.263884913953527	0.0031859280680487	Benign_Tumor	TOM1L1	FALSE	FALSE	0.00450712734408816
TOM1L2	0.474176366316381	3.02236681881177e-08	Benign_Tumor	TOM1L2	FALSE	FALSE	1.72029672768113e-07
TOMM20	0.272695531906473	0.00227692386819905	Benign_Tumor	TOMM20	FALSE	FALSE	0.00333664584543745
TOMM22	0.321563474828232	0.000287051872182664	Benign_Tumor	TOMM22	FALSE	FALSE	0.000522715014675003
TOMM34	0.393938969761625	6.54230102670317e-06	Benign_Tumor	TOMM34	FALSE	FALSE	1.86838903152115e-05
TOMM40	0.450307713982224	1.73295691582059e-07	Benign_Tumor	TOMM40	FALSE	FALSE	7.79080197750406e-07
TOMM40L	0.443111052618517	2.85987090072631e-07	Benign_Tumor	TOMM40L	FALSE	FALSE	1.21122571490375e-06
TOMM5	0.396116899874411	5.75405189072208e-06	Benign_Tumor	TOMM5	FALSE	FALSE	1.6686750483094e-05
