ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0070820	GO:0070820	tertiary granule	96/7816	126/12988	0.761904761904762	1.26607203782229	3.68933161357977	0.00010399121975063	0.0066837993057905	0.00588122592082511	ORM1/CD177/NBEAL2/SLC11A1/ATAD3B/SLC2A3/CYSTM1/ITGAX/IDH1/PLAU/VAMP1/FPR1/PTPN6/UBR4/SERPINB6/ALDOA/NFASC/CTSH/OLFM4/CHIT1/SIRPA/LAMTOR1/PTPRN2/LAIR1/CANT1/AP2A2/ATP6V0A1/TMEM179B/LILRB2/ITGAM/CDA/STXBP2/STBD1/TMC6/PTAFR/ADAM10/LAMP1/MMP9/TBC1D10C/LYZ/B2M/ASAH1/CD55/CST3/ITGB2/TMEM63A/ALDOC/ATP6V0C/ARL8A/CSTB/VAMP8/CYFIP1/SNAP25/LAMP2/ATP6AP2/LGALS3/DOK3/KCNAB2/PGM1/CD300A/CD93/TIMP2/LAMTOR2/DIAPH1/CTSS/RAP2B/CD59/CYBB/RAC1/ADAM8/CNN2/PKP1/LTF/CXCL1/SPTAN1/CD47/FTH1/LRG1/FCER1G/CTSD/QPCT/GOLGA7/HGSNAT/CD33/NCKAP1L/STOM/COPB1/DBNL/CEACAM1/GAA/PRCP/DYNLL1/TSPAN14/CD53/RHOA/SNAP23	96	go_cc
GO:0035577	GO:0035577	azurophil granule membrane	44/7816	52/12988	0.846153846153846	1.40607038815841	3.60678642558197	0.000123096217619561	0.00725241882141914	0.00638156707132988	HLA-H/FPR1/RAB5C/SURF4/TOM1/LAMTOR1/CKAP4/ACP3/TMEM179B/BRI3/DDOST/LAMP1/B4GALT1/BST2/DNAJC5/RAB3D/CPNE1/MGST1/ATP6V0C/ARL8A/VAMP8/PSAP/LAMP2/NFAM1/NDUFC2/NCSTN/CEACAM6/MAGT1/CD68/CMTM6/LPCAT1/VAPA/CD63/PIGR/SNAP29/PSEN1/C3AR1/GLIPR1/STOM/ATP11B/GAA/PRCP/TMEM30A/SYNGR1	44	go_cc
GO:0030666	GO:0030666	endocytic vesicle membrane	127/7816	173/12988	0.734104046242775	1.21987504511274	3.57896231435356	0.000169471564504065	0.0092166458541826	0.00810993478719856	HLA-DQA2/HLA-H/HLA-DQB2/HLA-DRB5/CLEC4E/SLC11A1/HLA-G/DNM2/ADRB2/AREG/ATP6V0D1/HLA-DQB1/ARRB2/HLA-DQA1/HBEGF/ATP6V0B/PICK1/CSF3R/HLA-C/RAB11FIP3/PIP4P1/SLC48A1/LDLRAP1/ATP6V0A2/SYT7/AP2S1/UBB/CD163/LDLR/CACNG4/CD9/TAP1/VAMP2/DLG4/FZD5/HLA-DRB1/INPP5B/AP2A2/ATP6V0A1/STX4/SCARB1/TGOLN2/RILP/TFRC/MCOLN1/LAMP1/CALR/AP2A1/HLA-B/ANXA3/TAP2/HLA-E/HLA-F/B2M/RAB8A/NOS3/COLEC12/CD74/RAC2/APPL2/UBC/SGIP1/ATP6V0C/SMO/HLA-DPB1/TAPBP/HLA-DPA1/VAMP8/PTCH1/ATP6V0E2/LAMP2/TLR2/NOSTRIN/CD3D/CD36/RAB35/IGF2R/CD4/HLA-A/HLA-DRA/WNT7B/RAB20/TF/SLC2A8/FZD2/UBA52/RAB38/CYBB/EGFR/WNT5B/CORO1A/TGFA/STAB1/CFTR/ARRB1/MPEG1/RAB7B/RAB7A/RAB11B/RAB5A/CAMK2G/RAB11A/RAB31/IL7R/CAMK2B/FCGR1A/RAB9A/SLC15A2/ATP6V0E1/MSR1/CAV1/STON1/HVCN1/CD207/MTMR4/LRP1/GPR161/PIKFYVE/RAB8B/WNT5A/WNT6/SCARF1/RAB11FIP1/RAB10/APOE/FZD4/SNAP23	127	go_cc
GO:0101003	GO:0101003	ficolin-1-rich granule membrane	40/7816	47/12988	0.851063829787234	1.41422940395043	3.49722336938293	0.00019488834372773	0.00984186135825035	0.00866007602579611	NBEAL2/SLC11A1/ATAD3B/SLC2A3/ITGAX/FPR1/UBR4/SERPINB6/NFASC/SIRPA/LAMTOR1/PTPRN2/AP2A2/ATP6V0A1/TMEM179B/LILRB2/STBD1/LAMP1/TBC1D10C/CD55/ITGB2/ATP6V0C/ARL8A/LAMP2/ATP6AP2/LGALS3/DOK3/CD300A/CD93/DIAPH1/RAC1/ADAM8/PKP1/FCER1G/NCKAP1L/COPB1/GAA/PRCP/DYNLL1/RHOA	40	go_cc
GO:0005774	GO:0005774	vacuolar membrane	303/7816	444/12988	0.682432432432432	1.13401131428255	3.53209492200438	0.000210879916591478	0.00993947340201167	0.0087459670670571	HLA-DQA2/HLA-H/HLA-DQB2/HLA-DRB5/TPCN2/CHMP4BP1/FLCN/ABCC10/SLC11A1/ATP6V0D1/CLCN6/HLA-DQB1/TMEM9/VPS4A/SZT2/ATG4B/SEC13/HLA-DQA1/ABCD4/ATP6V0B/UBA1/TMEM59/THBD/CSF3R/TPCN1/AP1M2/BLOC1S1/FPR1/MARCHF9/ATP6AP1/AP5B1/SIDT2/TFE3/SLC38A7/RAB5C/PIP4P1/SLC48A1/CHMP2A/AP3D1/SURF4/IFITM2/ATP6V0A2/TMEM165/ITFG2/GLMP/IFITM1/CYB561/SYT7/SLC35F6/AP1B1/TOM1/RNASEK/AP2S1/DPP4/TMEM79/CTNS/AP5S1/NPRL3/CHMP4B/LDLR/IFITM3/SLC15A3/VAC14/ATRAID/CLN3/LITAF/GABARAPL2/SLC7A5/HLA-DRB1/VPS18/KXD1/LAMTOR1/SLC39A14/VPS16/HLA-DOA/CKAP4/KPTN/TM9SF1/SLC26A11/ELAPOR1/LAMP3/CLN5/ACP2/CHMP6/GNB1/AP1M1/ACP3/AP2A2/ATP6V0A1/TMEM179B/ANPEP/SLC30A4/VMP1/GABARAPL1/BRI3/RAB24/TMBIM1/DDOST/RRAGA/WDR59/ABCB9/STING1/SCARB1/SNAPIN/DEPDC5/TEX264/NKG7/RNF167/RILP/CTSA/RNF152/MCOLN1/SLC44A2/GNA11/LAMP1/SLC3A2/MEAK7/ATG16L1/B4GALT1/AP2A1/PGAP6/KCNK6/ABCA3/SLC66A1/FLOT1/CLEC10A/PI4K2A/BST2/DNAJC5/RAB3D/HLA-F/B2M/CLCN7/ARL8B/GABARAP/CCZ1/ANXA2/CPNE1/CD74/ATP6V1G1/PLD3/MGST1/STARD3NL/TMEM63A/HLA-DMA/ATP6V0C/ARL8A/ABCB6/BORCS8/AP1S1/CHMP1A/SLC49A4/HLA-DPB1/HLA-DPA1/VAMP8/BLOC1S2/NPRL2/PSAP/ATP6V0E2/BORCS7/CHMP1B/TMEM63B/LAMP2/ATP6AP2/CLTA/PLEKHM1/TMEM203/TSC2/NFAM1/HPS4/LAPTM5/STARD3/ATP6V1F/MYO7A/NDUFC2/SAR1B/HLA-DRA/CHMP2B/NCSTN/CHMP5/NPC1/RAB2B/LAMTOR2/SESN2/SLC29A3/ANKFY1/MFSD12/WIPI1/PRMT1/CEACAM6/SLC2A8/ZFYVE26/MTOR/SLC17A5/MAGT1/GBA1/LRRC8E/CD68/UBA52/ATP13A2/ZNRF2/SLC31A2/CLEC16A/VOPP1/LRRC8A/AP1G1/SLC12A4/RUBCNL/MFSD1/LAMTOR5/PLEKHM2/ULK1/CMTM6/VPS11/GRN/LAPTM4A/TM6SF1/CFTR/ARRB1/MPEG1/DRAM1/P2RX4/CYB561A3/STK11IP/LPCAT1/RAB7A/ENPEP/SBF2/VAPA/CHMP7/TSC1/MARCHF8/CLCN3/CYBRD1/ITM2C/NAPG/VTI1B/RPTOR/CTSD/ECE1/GIMAP5/CDIP1/VPS39/ABHD6/CD63/SLC36A1/HGSNAT/NEU3/SPHK2/ATP6V1E1/ENTPD4/MTMR2/PIGR/TRAF3IP3/SPG11/ATP6V0E1/TBC1D7/MARCHF2/MIOS/SNAP29/PSEN1/KLC2/C3AR1/TMEM192/PLAAT3/TMEM106B/SPNS1/GLIPR1/TMEM138/SLC11A2/TSPAN1/CHMP3/ATP6V1A/STOM/FCMR/TECPR1/LRP1/ABCD1/MROH1/CP/ANXA6/TMEM9B/RRAGB/ATP11B/SLC37A3/SLC12A9/GPR143/ATP6V1D/CHMP4A/DAGLB/GAA/PRCP/AHNAK/SAR1A/TMEM30A/RHEB/GPLD1/HPS6/RDH14/ABCA2/CD164/TFEB/SYNGR1	303	go_cc
GO:0030139	GO:0030139	endocytic vesicle	211/7816	302/12988	0.698675496688742	1.16100273170335	3.48010061429068	0.000256202629840783	0.0113209537060896	0.00996156277867781	HLA-DQA2/HLA-H/HLA-DQB2/HLA-DRB5/CLEC4E/SLC11A1/HLA-G/DNM2/ADRB2/AREG/ATP6V0D1/HLA-DQB1/ARRB2/HLA-DQA1/HBEGF/ATP6V0B/PICK1/CSF3R/HLA-C/MYO1C/RAB11FIP3/RAB5C/PIP4P1/SLC48A1/LDLRAP1/ATP6V0A2/FMNL1/EHD4/ACTG1/SYT7/AP2S1/DPP4/UBB/CD163/ANXA11/LDLR/CACNG4/CD9/TAP1/VAMP2/DLG4/FZD5/HLA-DRB1/GNLY/INPP5B/CLTCL1/AP2A2/ATP6V0A1/AMBRA1/PIK3C2B/RAB24/NCF4/STX4/STXBP2/SCARB1/TGOLN2/RAB11FIP5/HYAL2/EHD1/DNM1/RILP/NCF1/TFRC/MCOLN1/LPAR2/LAMP1/CALR/AP2A1/PLA2G5/HLA-B/ANXA3/PDIA3/CTTN/TAP2/HLA-E/HLA-F/HGS/B2M/PLEKHG5/FLNB/RAB8A/NOS3/COLEC12/CD74/RAC2/ANG/APPL2/UBC/SGIP1/AVPR1A/NCF2/HCLS1/ATP6V0C/SMO/HLA-DPB1/TAPBP/HLA-DPA1/VAMP8/VPS26B/RAB11FIP4/EHD3/PTCH1/ATP6V0E2/NOD1/LAMP2/TLR2/NOSTRIN/CD3D/CLTA/CD36/SRGAP2/RAB35/IGF2R/CD4/GSN/HLA-A/HSPH1/HLA-DRA/WNT7B/RAB20/TF/UNC93B1/RIN3/ZYX/HYOU1/CTSS/SLC2A8/MTOR/FLOT2/FZD2/CD82/UBA52/RAB38/TIRAP/CYBB/EGFR/ADAM8/WNT5B/RAB13/RAB5B/WAS/CORO1A/DVL2/TGFA/LTF/VPS11/STAB1/VIM/CFTR/SFTPA2/ARRB1/MPEG1/RAB7B/CTSL/CDC42EP4/ITGB5/RAB7A/ARF6/ZDHHC5/RAB11B/RAB5A/CLCN3/CAMK2G/RAB11A/RAB31/IL7R/AMOT/CAMK2B/FCGR1A/RAB9A/HSP90AA1/SLC15A2/SPHK1/TRIM14/SYK/ATP6V0E1/MSR1/CAV1/STON1/STX12/HVCN1/ABCA1/CD207/CPNE6/SH3KBP1/MTMR4/SFTPD/LRP1/MTSS1/STX8/RAB17/GPR161/BECN1/PIKFYVE/NRXN1/CSF3/SAA1/RAB8B/CEMIP/WNT5A/WNT6/VPS9D1/SCARF1/SCIMP/RAB11FIP1/RAB10/APOE/FZD4/SNAP23/EHD2/HSP90B1	211	go_cc
GO:0031983	GO:0031983	vesicle lumen	188/7816	267/12988	0.704119850187266	1.17004972034701	3.45134492022668	0.000285544963992546	0.0118753111495724	0.010449354409882	ORM1/GRP/ORM2/CTSW/THBS1/VEGFA/SERPINE1/MAGED2/CTSG/PDXK/ACAA1/IDH1/ACTR1B/CYB5R3/DNASE1L1/PSMD3/ALOX5/GTPBP2/NAPRT/PTPN6/FGR/ALDOA/ACLY/IMPDH1/PRDX4/TUBB4B/CTSH/PNP/HSPA6/OLFM4/CHIT1/ARHGAP9/F13A1/COTL1/PGAM1/CANT1/S100A8/PYGL/PDGFA/ACTN4/FUCA1/NPC2/GUSB/GALNS/CDA/GPI/UNC13D/GSTP1/SRGN/PYGB/SERPINB1/TEX264/RAB27A/SERPING1/PRF1/AGA/CTSZ/CTSA/ARPC5/PSMA2/A2M/C3/LYZ/B2M/CDC37L1/ANXA2/PAFAH1B2/AOC1/S100A11/DNAJC3/ADM/ADA2/ALDOC/ALAD/CSTB/CPPED1/S100P/CYFIP1/BACE1/HEBP2/GYG1/SCCPDH/S100A9/MAN2B1/GSN/ISLR/PSMD7/PRDX6/PSMB1/GZMB/MVP/TRAPPC1/TF/TIMP2/APP/APRT/CAT/PRKCD/VCP/DOCK2/C6orf120/XRCC6/TIMP1/PENK/DYNC1H1/HEXB/EGFR/CRISPLD2/GLB1/PTGES2/FTL/CNN2/SLPI/CHI3L1/TUBB/LTF/FUCA2/SRP14/VEGFB/GRN/LCN2/PCYOX1L/ADA/TMSB4X/GLA/CXCL1/PSMC2/STK11IP/SPTAN1/PKM/TIMP4/PPIE/MNDA/VAT1/CSNK2B/LRG1/VTI1B/TIMP3/DDX3X/ARSA/CTSD/NME2/CAND1/FERMT3/PSMB7/VWF/PSMD2/HSP90AA1/MAPK1/CRACR2A/PLAC8/BIN2/PSMD13/QPCT/ECM1/GM2A/DYNLT1/ATG7/OSTF1/IGF1/PSMD6/NFKB1/SELENOP/TXNDC5/AMPD3/PFKL/PPIA/GCA/HUWE1/GMFG/GDI2/TGFB1/PADI2/CAB39/GAS6/ACTN1/GNS/JUP/CREG1/TGFB3/DBNL/LGALS3BP/PSMD11/VEGFC/TOLLIP/CAP1/KPNB1/ACTR10	188	go_cc
GO:0060205	GO:0060205	cytoplasmic vesicle lumen	187/7816	266/12988	0.703007518796993	1.16820133753011	3.4072971122475	0.000337965797142163	0.0132745454766394	0.0116805722871941	ORM1/GRP/ORM2/CTSW/THBS1/VEGFA/SERPINE1/MAGED2/CTSG/PDXK/ACAA1/IDH1/ACTR1B/CYB5R3/DNASE1L1/PSMD3/ALOX5/GTPBP2/NAPRT/PTPN6/FGR/ALDOA/ACLY/IMPDH1/PRDX4/TUBB4B/CTSH/PNP/HSPA6/OLFM4/CHIT1/ARHGAP9/F13A1/COTL1/PGAM1/CANT1/S100A8/PYGL/PDGFA/ACTN4/FUCA1/NPC2/GUSB/GALNS/CDA/GPI/UNC13D/GSTP1/SRGN/PYGB/SERPINB1/TEX264/RAB27A/SERPING1/PRF1/AGA/CTSZ/CTSA/ARPC5/PSMA2/A2M/C3/LYZ/B2M/CDC37L1/ANXA2/PAFAH1B2/AOC1/S100A11/DNAJC3/ADM/ADA2/ALDOC/ALAD/CSTB/CPPED1/S100P/CYFIP1/BACE1/HEBP2/GYG1/SCCPDH/S100A9/MAN2B1/GSN/ISLR/PSMD7/PRDX6/PSMB1/GZMB/MVP/TRAPPC1/TF/TIMP2/APP/APRT/CAT/PRKCD/VCP/DOCK2/C6orf120/XRCC6/TIMP1/PENK/DYNC1H1/HEXB/CRISPLD2/GLB1/PTGES2/FTL/CNN2/SLPI/CHI3L1/TUBB/LTF/FUCA2/SRP14/VEGFB/GRN/LCN2/PCYOX1L/ADA/TMSB4X/GLA/CXCL1/PSMC2/STK11IP/SPTAN1/PKM/TIMP4/PPIE/MNDA/VAT1/CSNK2B/LRG1/VTI1B/TIMP3/DDX3X/ARSA/CTSD/NME2/CAND1/FERMT3/PSMB7/VWF/PSMD2/HSP90AA1/MAPK1/CRACR2A/PLAC8/BIN2/PSMD13/QPCT/ECM1/GM2A/DYNLT1/ATG7/OSTF1/IGF1/PSMD6/NFKB1/SELENOP/TXNDC5/AMPD3/PFKL/PPIA/GCA/HUWE1/GMFG/GDI2/TGFB1/PADI2/CAB39/GAS6/ACTN1/GNS/JUP/CREG1/TGFB3/DBNL/LGALS3BP/PSMD11/VEGFC/TOLLIP/CAP1/KPNB1/ACTR10	187	go_cc
GO:0034774	GO:0034774	secretory granule lumen	183/7816	262/12988	0.698473282442748	1.16066670833757	3.2295946716838	0.000653309487640432	0.0243099898821992	0.0213909089859	ORM1/GRP/ORM2/CTSW/THBS1/VEGFA/SERPINE1/MAGED2/CTSG/PDXK/ACAA1/IDH1/ACTR1B/CYB5R3/DNASE1L1/PSMD3/ALOX5/GTPBP2/NAPRT/PTPN6/FGR/ALDOA/ACLY/IMPDH1/PRDX4/TUBB4B/CTSH/PNP/HSPA6/OLFM4/CHIT1/ARHGAP9/F13A1/COTL1/PGAM1/CANT1/S100A8/PYGL/PDGFA/ACTN4/FUCA1/NPC2/GUSB/GALNS/CDA/GPI/UNC13D/GSTP1/SRGN/PYGB/SERPINB1/TEX264/RAB27A/SERPING1/AGA/CTSZ/CTSA/ARPC5/PSMA2/A2M/C3/LYZ/B2M/CDC37L1/ANXA2/PAFAH1B2/AOC1/S100A11/DNAJC3/ADM/ADA2/ALDOC/ALAD/CSTB/CPPED1/S100P/CYFIP1/HEBP2/GYG1/SCCPDH/S100A9/MAN2B1/GSN/ISLR/PSMD7/PRDX6/PSMB1/MVP/TRAPPC1/TF/TIMP2/APP/APRT/CAT/PRKCD/VCP/DOCK2/C6orf120/XRCC6/TIMP1/PENK/DYNC1H1/HEXB/CRISPLD2/GLB1/PTGES2/FTL/CNN2/SLPI/CHI3L1/TUBB/LTF/FUCA2/SRP14/VEGFB/GRN/LCN2/PCYOX1L/TMSB4X/GLA/CXCL1/PSMC2/STK11IP/SPTAN1/PKM/TIMP4/PPIE/MNDA/VAT1/CSNK2B/LRG1/VTI1B/TIMP3/DDX3X/ARSA/CTSD/NME2/CAND1/FERMT3/PSMB7/VWF/PSMD2/HSP90AA1/MAPK1/CRACR2A/PLAC8/BIN2/PSMD13/QPCT/ECM1/GM2A/DYNLT1/ATG7/OSTF1/IGF1/PSMD6/NFKB1/SELENOP/TXNDC5/AMPD3/PFKL/PPIA/GCA/HUWE1/GMFG/GDI2/TGFB1/PADI2/CAB39/GAS6/ACTN1/GNS/JUP/CREG1/TGFB3/DBNL/LGALS3BP/PSMD11/VEGFC/TOLLIP/CAP1/KPNB1/ACTR10	183	go_cc
GO:0005770	GO:0005770	late endosome	194/7816	280/12988	0.692857142857143	1.15133425939465	3.14698813740084	0.000876996660792158	0.0299496494871973	0.0263533728086557	HLA-DQA2/HLA-DQB2/HLA-DRB5/WASHC1/TPCN2/CHMP4BP1/ANXA8/SLC11A1/CLCN6/HLA-DQB1/TMEM9/VPS4A/DDIT3/VPS37B/HLA-DQA1/ANKRD13D/MAP2K2/TMEM59/SLC9A8/SLC31A1/AP5B1/PIP4P1/CHMP2A/IFITM2/MAPK3/WDR91/RAB27B/DERL2/SRC/HTT/MICALL1/CTNS/AP5S1/CHMP4B/CTSH/LDLR/IFITM3/VAC14/ARAP1/CLN3/CST7/LITAF/HLA-DRB1/VPS18/LAMTOR1/SLC39A14/VPS16/HLA-DOA/MAP2K1/CLTCL1/ELAPOR1/LAMP3/CHMP6/ACP3/SLC30A4/CD79A/LGMN/FYCO1/SNF8/PRKAR1A/UNC13D/ASTN2/RUBCN/AP1AR/RAB27A/RILP/MCOLN1/LAMP1/KCNK6/RHOB/ABCA3/INSR/BST2/HGS/B2M/CXCR4/ARL8B/CCZ1/ANXA2/SLC1A1/CD74/CHID1/PLD3/STARD3NL/GOSR2/HLA-DMA/ARL8A/ABCB6/CHMP1A/SMO/HLA-DPB1/HLA-DPA1/VAMP8/SIGLEC1/VPS26B/PSAP/BACE1/CHMP1B/LAMP2/PLEKHM1/IGF2R/TSPAN15/PARM1/STARD3/SLC2A4/YIPF1/HDAC6/HLA-DRA/CHMP2B/TF/RNF128/CHMP5/NPC1/DENND10/LAMTOR2/NDFIP2/SLC29A3/STEAP3/MFSD12/CTSS/MON1A/NSG1/ZFYVE26/ATP9A/VPS37C/PRKAR1B/CD68/RNF149/ATP13A2/UBE2A/SLC31A2/CLEC16A/VOPP1/EGFR/MVB12B/LAMTOR5/VPS11/GRN/LAPTM4A/SFTPA2/EXOC8/RAB7B/CTSL/CYB561A3/RAB7A/CHMP7/MAGI2/MARCHF8/CLCN3/SQSTM1/RAB11A/RAB31/VTI1B/TMEM230/ATG9A/ANKRD13B/RAB9A/DYNC1LI2/MYO5A/MAPK1/GIMAP5/CDIP1/VPS39/ABHD6/CD63/SDF4/MVB12A/NBR1/CD1E/TMEM192/TMEM106B/ZC3HAV1/MYOF/MON1B/SLC11A2/CHMP3/MTMR4/SFTPD/OSBPL1A/ANXA6/AP5Z1/STX8/ANKRD27/PIKFYVE/CHMP4A/YIPF2/NOTCH1/TMEM30A/DERL1/VAMP5/RASGEF1B/APOE/VTI1A/KCNQ1	194	go_cc
GO:0042581	GO:0042581	specific granule	93/7816	126/12988	0.738095238095238	1.22650728664035	3.14073023286473	0.000898665177767952	0.0299496494871973	0.0263533728086557	ORM1/ORM2/CD177/SLC2A3/PLAUR/STK10/PDXK/ACAA1/PLAU/DNASE1L1/VAMP1/PTPN6/UBR4/TOM1/SLC2A5/ANXA11/OLFM4/CHIT1/LAMTOR1/CKAP4/LAIR1/CANT1/AP1M1/ALDH3B1/TMBIM1/ORMDL3/ITGAM/STX4/STXBP2/TMC6/ITGAL/RAB27A/CTSZ/SLC44A2/ADAM10/ANXA3/HMOX2/DNAJC5/LYZ/B2M/AOC1/ITGB2/TMEM63A/PGRMC1/VAMP8/CYFIP1/SNAP25/CD36/KCNAB2/STX3/CD93/TIMP2/MLEC/LAMTOR2/DOCK2/RAP2B/CD59/CYBB/ADAM8/CNN2/SLPI/CHI3L1/CMTM6/LTF/LCN2/TNFRSF1B/CXCL1/SPTAN1/CD47/DEGS1/CLCN3/LRG1/CTSD/CRACR2A/QPCT/HGSNAT/CD33/PTPRJ/NFKB1/C3AR1/HVCN1/SLC27A2/STOM/JUP/ATP6V1D/P2RX1/CEACAM1/TOLLIP/TSPAN14/CD53/TMEM30A/KPNB1/SNAP23	93	go_cc
GO:0005771	GO:0005771	multivesicular body	43/7816	53/12988	0.811320754716981	1.34818755914332	3.12237747574843	0.000931955146702037	0.0299496494871973	0.0263533728086557	CHMP4BP1/TMEM9/SLC9A8/CHMP2A/RAB27B/CHMP4B/CTSH/ARAP1/CST7/CHMP6/ACP3/CD79A/PRKAR1A/RAB27A/LAMP1/ABCA3/BST2/HGS/CD74/ABCB6/CHMP1A/BACE1/CHMP1B/SLC2A4/HDAC6/CHMP2B/CHMP5/NDFIP2/STEAP3/NSG1/PRKAR1B/ATP13A2/EGFR/SFTPA2/CTSL/CHMP7/RAB11A/GIMAP5/CD63/CHMP3/SFTPD/CHMP4A/APOE	43	go_cc
GO:0098857	GO:0098857	membrane microdomain	161/7816	230/12988	0.7	1.16320368474923	3.06987022415812	0.00115034359246663	0.0353605617336482	0.0311145566658023	CD177/SELE/IKBKB/CHP1/MYO1C/PLLP/HAS2/MAPK3/DAG1/LAT/SMPD2/ADCY1/MALL/DPP4/SRC/CD8A/SLC2A1/PRKAR2A/CLN3/DLC1/TPP1/SELPLG/LAMTOR1/ICAM1/STOML2/CARD11/TNFRSF1A/ZAP70/SYNJ2/CHRNA7/SLC9A1/ADCY2/TREM2/CD79A/TAOK3/ITGAM/PRKAR1A/SCARB1/CDH1/CD14/HYAL2/HCK/MYADM/LAT2/PRKACA/UNC5B/FLOT1/PI4K2A/INSR/BST2/ADGRG1/S1PR1/ERLIN2/CD55/NOS3/ANXA2/SLC1A1/LCP2/INPP5D/ITGB2/PACSIN2/SMO/PTCH1/BACE1/LAMP2/TLR2/CD36/LIPE/S100A10/HK1/NFAM1/SLC39A6/CD4/TNFRSF10A/SLC2A4/PPP2CA/EZR/HDAC6/PLCG2/ENO2/GASK1A/CAVIN2/NPC1/APP/GP2/CTNNB1/EFNA5/PLSCR1/PGK1/PODXL/RAP2B/FLOT2/GPRC5B/GAB2/STIM1/LRP4/MAPT/EGFR/LCK/PRNP/TUBB/PLPP1/TNFRSF1B/RANGRF/SERPINH1/RFTN1/IRS1/ORAI1/RAB5A/PECAM1/ADAM17/CAPN2/ATP1B1/TGFBR2/SULF1/PDPN/RHOQ/CLN6/CTSD/FYN/MAPK1/NEU3/CDH2/TGFBR1/PARK7/EMP2/CD48/PSEN1/TRAF2/CAV1/STX12/ATP1A1/ABCA1/MAL/MYOF/KCNMA1/STOM/PLPP3/EFHD2/VDAC1/CAV2/GJA1/CD226/BEST1/THY1/PTGIS/MME/PIKFYVE/P2RX1/RTN4R/PTPRC/FAS/AHNAK/CLIP3/KCNE3/FURIN/CD24/EHD2/PPP2R1B/FAIM2/KCNQ1	161	go_cc
GO:0016324	GO:0016324	apical plasma membrane	188/7816	272/12988	0.691176470588235	1.14854145342886	3.04350695783415	0.00125620324084277	0.0368409706458771	0.0324172018934167	STC1/UPK3A/MPP3/SCNN1G/ADRB2/MUC20/ATP6V0D1/OCEL1/PLD2/UPK1A/SLC23A1/PRKCZ/SLC15A1/SHROOM2/GABRP/CYP4F12/CYP4F2/SLC9A8/PLLP/SLC31A1/SLC52A3/GNAS/SLC22A3/DPP4/RAB27B/CTSB/SLC2A5/SLC39A10/KCNK1/IL10RA/SLC2A1/SLC6A9/SLC6A8/KL/CD9/SLC39A3/SLC7A5/AQP1/SLC39A14/CIB1/SLCO3A1/SLC6A6/ABCC1/SLC26A11/SLC26A6/SLC7A8/SLC46A1/HIP1R/SLC16A1/CD44/SLC9A1/PEX19/ITPK1/ECRG4/STXBP2/C2CD2L/ERBB2/RAB27A/HYAL2/SLC22A5/RIPOR2/SLC3A2/B4GALT1/AP2A1/SHANK2/BST2/ANO1/ATP8B1/SLC29A1/ABCC5/GNA12/SLC1A1/CD34/ATP6V1G1/MTCL1/SHROOM4/SIPA1L3/SLC4A2/SLC12A2/ATP1B3/SLCO2B1/AKR1A1/HAX1/SLC27A4/SLC29A4/NOD1/CD36/SLC39A6/STX3/MYO7A/EZR/MUC13/PDZK1IP1/PARD6A/TF/GP2/SLC9A2/ARHGEF18/ABCC4/CEACAM20/PODXL/CEACAM6/SLC17A5/SCNN1B/SHROOM3/OSMR/RAB18/DUOX1/CLDN4/ADGRG2/SAPCD2/SLC26A4/SLC5A6/PLPP1/CFTR/MUC1/CTSL/P2RX2/PDGFRB/AHCYL1/ANXA1/SLC44A4/ENPEP/CYBRD1/ADAM17/SLC20A2/ATP1B1/PATJ/PRKG2/PDPN/AKAP7/LIMA1/SCNN1A/PLB1/SLC47A1/HSP90AA1/SLC15A2/SLC19A1/SLC2A9/VANGL2/SLC36A1/GM2A/LMO7/CDH2/SLC9B2/SLC6A14/ATP6V1E1/SLC7A1/EMP2/CA14/SHROOM1/SLC16A3/SLC4A7/CAV1/ATP1A1/CLIC5/MSN/HVCN1/ITGB3/MAL/ATP1B2/PARD3B/SLC11A2/KCNMA1/ATP6V1A/KIAA1614/GJA1/KCNE4/THY1/RAB17/ANK2/DSG2/GPR143/CA4/SLC29A2/IGFBP2/CEACAM1/SLC16A2/CRB3/NAALADL1/NOTCH1/TMEM30A/C1QTNF5/TNIK/SLC22A4/SLC23A2/KCNQ1/AJM1	188	go_cc
